"Campaign name","Ad Set Name",Ads,"Ad name",Objective,Day,Gender,Age,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (USD)",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Landing page views","Content views","Website content views","Checkouts Initiated","Website checkouts initiated","Adds of payment info","Website adds of payment info","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)",Purchases,"Website purchases",Objective,"Reporting starts","Reporting ends"
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.03,4,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,12,1,,0.05,12,4.16666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.02,1,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,34,1.17647059,0.17,0.17,40,4.25,1,0.17,2.5,1,2.5,0.17,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,46,1.06521739,0.15,0.45,49,9.18367347,3,0.15,6.12244898,3,6.12244898,0.15,2,2,2,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,17,1.29411765,,0.18,22,8.18181818,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,11,1,,0.1,11,9.09090909,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.06,10,6,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.04,2,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,3,1.33333333,0.06,0.06,4,15,1,0.06,25,1,25,0.06,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,95,1,0.585,1.17,95,12.31578947,2,0.585,2.10526316,2,2.10526316,0.585,2,1,1,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.04,3,13.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.02,1,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,13,1,0.09,0.18,13,13.84615385,2,0.09,15.38461538,2,15.38461538,0.09,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",5,96,1.09375,0.298,1.49,105,14.19047619,5,0.298,4.76190476,6,5.71428571,0.24833333,3,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,62,1.06451613,0.22,0.88,66,13.33333333,4,0.22,6.06060606,4,6.06060606,0.22,3,1,1,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,54,1.03703704,0.32333333,0.97,56,17.32142857,3,0.32333333,5.35714286,5,8.92857143,0.194,4,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,unknown,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,unknown,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,27,1.07407407,,0.15,29,5.17241379,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,5,1.4,,0.01,7,1.42857143,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.07,7,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",14,305,1.05901639,0.45785714,6.41,323,19.84520124,14,0.45785714,4.33436533,19,5.88235294,0.33736842,13,7,7,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0,5,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,13,1,,0.02,13,1.53846154,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.04,6,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.01,4,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.06,1,60,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view",,,20,1,,0.19,20,9.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.05,5,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,8,1,,0.04,8,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,23,1,,0.26,23,11.30434783,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,4,1,0.05,0.05,4,12.5,1,0.05,25,1,25,0.05,1,1,1,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0,3,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.02,4,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,18-24,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,14,1.14285714,,0.13,16,8.125,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,11,1.09090909,,0.05,12,4.16666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.06,7,8.57142857,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,21,1.0952381,,0.19,23,8.26086957,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",9,160,1.05625,0.38888889,3.5,169,20.71005917,9,0.38888889,5.32544379,13,7.69230769,0.26923077,11,3,3,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,66,1.09090909,0.26,0.78,72,10.83333333,3,0.26,4.16666667,5,6.94444444,0.156,3,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.01,4,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0,3,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.04,7,5.71428571,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1.5,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view",,,18,1.22222222,,0.13,22,5.90909091,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.05,10,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,9,1,,0.03,9,3.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,4,1.5,,0.01,6,1.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,24,1,,0.07,24,2.91666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,17,1,,0.05,17,2.94117647,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1.28571429,,0.1,9,11.11111111,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,64,1.0625,0.43,0.43,68,6.32352941,1,0.43,1.47058824,2,2.94117647,0.215,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.11,7,15.71428571,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",32,699,1.10014306,0.318125,10.18,769,13.23797139,32,0.318125,4.16124837,31,4.03120936,0.3283871,33,8,8,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
